Initial Profile: Reach1_10.0_010_100, STM204_TPh1_TAmp1
1374
     0.0000      6.0000
     3.2808      6.0000
     6.5617      6.0000
     9.8425      6.0000
    13.1234      6.0000
    16.4042      6.0000
    19.6850      6.0000
    22.9659      6.0000
    26.2467      6.0000
    29.5276      5.9999
    32.8084      5.9999
    36.0892      5.9999
    39.3701      5.9999
    42.6509      5.9999
    45.9318      5.9999
    49.2126      5.9999
    52.4934      5.9999
    55.7743      5.9999
    59.0551      5.9999
    62.3360      5.9999
    65.6168      5.9999
    68.8976      5.9999
    72.1785      5.9999
    75.4593      5.9999
    78.7402      5.9999
    82.0210      5.9999
    85.3018      5.9999
    88.5827      5.9998
    91.8635      5.9998
    95.1444      5.9998
    98.4252      5.9998
   101.7060      5.9998
   104.9869      5.9998
   108.2677      5.9998
   111.5486      5.9998
   114.8294      5.9998
   118.1102      5.9998
   121.3911      5.9998
   124.6719      5.9998
   127.9528      5.9998
   131.2336      5.9998
   134.5144      5.9998
   137.7953      5.9998
   141.0761      5.9998
   144.3570      5.9998
   147.6378      5.9998
   150.9186      5.9997
   154.1995      5.9997
   157.4803      5.9997
   160.7612      5.9997
   164.0420      5.9997
   167.3228      5.9997
   170.6037      5.9997
   173.8845      5.9997
   177.1654      5.9997
   180.4462      5.9997
   183.7270      5.9997
   187.0079      5.9997
   190.2887      5.9997
   193.5696      6.1551
   196.8504      6.4746
   200.1312      6.9581
   203.4121      7.6056
   206.6929      8.4057
   209.9738      9.0503
   213.2546      9.5309
   216.5354      9.8437
   219.8163      9.8284
   223.0971      9.4966
   226.3780      9.0007
   229.6588      8.3409
   232.9396      7.5207
   236.2205      6.7006
   239.5013      5.8804
   242.7822      5.1762
   246.0630      4.6361
   249.3438      4.2600
   252.6247      4.0480
   255.9055      4.0000
   259.1864      4.0000
   262.4672      3.9999
   265.7480      3.9999
   269.0289      3.9999
   272.3097      3.9999
   275.5906      3.9999
   278.8714      3.9999
   282.1522      3.9999
   285.4331      3.9999
   288.7139      3.9999
   291.9948      3.9999
   295.2756      3.9998
   298.5564      3.9998
   301.8373      3.9998
   305.1181      3.9998
   308.3990      3.9998
   311.6798      3.9998
   314.9606      3.9998
   318.2415      3.9998
   321.5223      3.9998
   324.8031      3.9997
   328.0840      3.9997
   331.3648      3.9997
   334.6457      3.9997
   337.9265      3.9997
   341.2073      3.9699
   344.4882      3.8088
   347.7690      3.5165
   351.0499      3.0930
   354.3307      2.5383
   357.6115      1.8821
   360.8924      1.2366
   364.1732      0.7073
   367.4541      0.2939
   370.7349     -0.0035
   374.0157     -0.1850
   377.2966     -0.2612
   380.5774     -0.3377
   383.8583     -0.4097
   387.1391     -0.4766
   390.4199     -0.5382
   393.7008     -0.5968
   396.9816     -0.6529
   400.2625     -0.7110
   403.5433     -0.7717
   406.8241     -0.8348
   410.1050     -0.8981
   413.3858     -0.9630
   416.6667     -1.0304
   419.9475     -1.1005
   423.2283     -1.1725
   426.5092     -1.2462
   429.7900     -1.3197
   433.0709     -1.3923
   436.3517     -1.4643
   439.6325     -1.5364
   442.9134     -1.6104
   446.1942     -1.6873
   449.4751     -1.7670
   452.7559     -1.8494
   456.0367     -1.9346
   459.3176     -2.0211
   462.5984     -2.1093
   465.8793     -2.2009
   469.1601     -2.2959
   472.4409     -2.3926
   475.7218     -2.4896
   479.0026     -2.5850
   482.2835     -2.6771
   485.5643     -2.7655
   488.8451     -2.8516
   492.1260     -2.9379
   495.4068     -3.0258
   498.6877     -3.1157
   501.9685     -3.2076
   505.2493     -3.3006
   508.5302     -3.3938
   511.8110     -3.4854
   515.0919     -3.5740
   518.3727     -3.6600
   521.6535     -3.7451
   524.9344     -3.8321
   528.2152     -3.9214
   531.4961     -4.0147
   534.7769     -4.1136
   538.0577     -4.2174
   541.3386     -4.3228
   544.6194     -4.4263
   547.9003     -4.5277
   551.1811     -4.6252
   554.4619     -4.7177
   557.7428     -4.8057
   561.0236     -4.8925
   564.3045     -4.9784
   567.5853     -5.0636
   570.8661     -5.1490
   574.1470     -5.2348
   577.4278     -5.3209
   580.7087     -5.4071
   583.9895     -5.4910
   587.2703     -5.5726
   590.5512     -5.6517
   593.8320     -5.7258
   597.1129     -5.7945
   600.3937     -5.8600
   603.6745     -5.9188
