Initial Profile: Reach1_10_10_100, STM204TPh_1_TAmp_1
687
  0.0000    6.0000
  6.5617    5.9997
 13.1234    5.9997
 19.6850    5.9997
 26.2467    5.9997
 32.8084    5.9997
 39.3701    5.9997
 45.9318    5.9997
 52.4934    5.9997
 59.0551    5.9997
 65.6168    5.9997
 72.1785    5.9997
 78.7402    5.9997
 85.3018    5.9997
 91.8635    5.9997
 98.4252    5.9997
104.9869    5.9997
111.5486    5.9997
118.1102    5.9997
124.6719    5.9997
131.2336    5.9997
137.7953    5.9997
144.3570    5.9997
150.9186    5.9997
157.4803    5.9997
164.0420    5.9997
170.6037    5.9997
177.1654    5.9997
183.7270    5.9997
190.2887    5.9997
196.8504    6.7769
203.4121    8.4173
209.9738   10.0000
216.5354    9.9997
223.0971    9.1614
229.6588    7.5210
236.2205    5.8806
242.7822    4.2402
249.3438    4.0000
255.9055    3.9997
262.4672    3.9997
269.0289    3.9997
275.5906    3.9997
282.1522    3.9997
288.7139    3.9997
295.2756    3.9997
301.8373    3.9997
308.3990    3.9997
314.9606    3.9997
321.5223    3.9997
328.0840    3.9997
334.6457    3.9997
341.2073    3.9997
347.7690    3.1946
354.3307    1.8822
360.8924    0.5699
367.4541   -0.1079
374.0157   -0.2608
380.5774   -0.4144
387.1391   -0.5446
393.7008   -0.6457
400.2625   -0.7713
406.8241   -0.8983
413.3858   -1.0236
419.9475   -1.1726
426.5092   -1.3212
433.0709   -1.4636
439.6325   -1.6089
446.1942   -1.7621
452.7559   -1.9341
459.3176   -2.1076
465.8793   -2.2897
472.4409   -2.4957
479.0026   -2.6791
485.5643   -2.8530
492.1260   -3.0217
498.6877   -3.2064
505.2493   -3.3967
511.8110   -3.5764
518.3727   -3.7454
524.9344   -3.9121
531.4961   -4.1109
538.0577   -4.3215
544.6194   -4.5384
551.1811   -4.7188
557.7428   -4.8934
564.3045   -5.0627
570.8661   -5.2346
577.4278   -5.4068
583.9895   -5.5794
590.5512   -5.7287
597.1129   -5.8638
603.6745   -5.9820
610.2362   -6.0591
616.7979   -6.1194
623.3596   -6.1588
629.9213   -6.1191
636.4829   -6.0230
643.0446   -5.8419
649.6063   -5.5174
656.1680   -5.1411
662.7297   -4.7165
669.2913   -4.4081
675.8530   -4.1946
682.4147   -4.1644
688.9764   -4.2421
695.5381   -4.3711
702.0997   -4.5367
708.6614   -4.7100
715.2231   -4.8894
721.7848   -5.0850
728.3465   -5.2874
734.9081   -5.4934
741.4698   -5.6929
748.0315   -5.8921
754.5932   -6.0899
761.1549   -6.2749
767.7165   -6.4583
774.2782   -6.6401
780.8399   -6.8140
787.4016   -6.9859
793.9633   -7.1558
800.5249   -7.3156
807.0866   -7.4718
813.6483   -7.6234
820.2100   -7.7559
826.7717   -7.8822
833.3333   -8.0023
839.8950   -8.1276
846.4567   -8.2487
853.0184   -8.3602
859.5801   -8.4573
866.1417   -8.5515
872.7034   -8.6460
879.2651   -8.7579
885.8268   -8.8740
892.3885   -8.9856
898.9501   -9.1001
905.5118   -9.2172
912.0735   -9.3412
918.6352   -9.4518
925.1969   -9.5525
931.7585   -9.6312
938.3202   -9.7054
944.8819   -9.7769
951.4436   -9.8484
958.0052   -9.9108
964.5669   -9.9652
971.1286  -10.0066
977.6903  -10.0489
984.2520  -10.0922
990.8136  -10.1447
997.3753  -10.1962
1003.9370  -10.2467
1010.4987  -10.2871
1017.0604  -10.3212
1023.6220  -10.3474
1030.1837  -10.3786
1036.7454  -10.4042
1043.3071  -10.4206
1049.8688  -10.4386
1056.4304  -10.4583
1062.9921  -10.4806
1069.5538  -10.4977
1076.1155  -10.5161
1082.6772  -10.5410
1089.2388  -10.5719
1095.8005  -10.6053
1102.3622  -10.6401
1108.9239  -10.6841
1115.4856  -10.7349
1122.0472  -10.7979
1128.6089  -10.8606
1135.1706  -10.9252
1141.7323  -11.0049
1148.2940  -11.0843
1154.8556  -11.1693
1161.4173  -11.2585
1167.9790  -11.3537
1174.5407  -11.4327
1181.1024  -11.4951
1187.6640  -11.5643
1194.2257  -11.6385
1200.7874  -11.7185
1207.3491  -11.7904
1213.9108  -11.8635
1220.4724  -11.9409
1227.0341  -12.0157
1233.5958  -12.0866
1240.1575  -12.1516
1246.7192  -12.2234
1253.2808  -12.2927
1259.8425  -12.3517
1266.4042  -12.4170
1272.9659  -12.4833
1279.5276  -12.5482
1286.0892  -12.6037
1292.6509  -12.6562
1299.2126  -12.7106
1305.7743  -12.7726
1312.3360  -12.8369
1318.8976  -12.8947
1325.4593  -12.9491
1332.0210  -13.0013
1338.5827  -13.0512
1345.1444  -13.1014
1351.7060  -13.1522
1358.2677  -13.2041
1364.8294  -13.2493
1371.3911  -13.2897
1377.9528  -13.3343
1384.5144  -13.3789
1391.0761  -13.4236
1397.6378  -13.4656
1404.1995  -13.5089
1410.7612  -13.5541
1417.3228  -13.5906
1423.8845  -13.6276
1430.4462  -13.6677
1437.0079  -13.6969
1443.5696  -13.7260
1450.1312  -13.7582
1456.6929  -13.7930
1463.2546  -13.8235
1469.8163  -13.8419
1476.3780  -13.8583
1482.9396  -13.8720
1489.5013  -13.8806
1496.0630  -13.8819
1502.6247  -13.8780
1509.1864  -13.8629
1515.7480  -13.8297
1522.3097  -13.7825
1528.8714  -13.7070
1535.4331  -13.6155
1541.9948  -13.5131
1548.5564  -13.4003
1555.1181  -13.2674
1561.6798  -13.1188
1568.2415  -12.9541
1574.8031  -12.7940
1581.3648  -12.6378
1587.9265  -12.4948
1594.4882  -12.3642
1601.0499  -12.2467
1607.6115  -12.1558
1614.1732  -12.0804
1620.7349  -12.0240
1627.2966  -11.9836
1633.8583  -11.9528
1640.4199  -11.9344
1646.9816  -11.9245
1653.5433  -11.9232
1660.1050  -11.9357
1666.6667  -11.9531
1673.2283  -11.9741
1679.7900  -12.0016
1686.3517  -12.0322
1692.9134  -12.0650
1699.4751  -12.1010
1706.0367  -12.1421
1712.5984  -12.1841
1719.1601  -12.2208
1725.7218  -12.2618
1732.2835  -12.3051
1738.8451  -12.3530
1745.4068  -12.3990
1751.9685  -12.4452
1758.5302  -12.5062
1765.0919  -12.5686
1771.6535  -12.6312
1778.2152  -12.6772
1784.7769  -12.7257
1791.3386  -12.7762
1797.9003  -12.8307
1804.4619  -12.8839
1811.0236  -12.9357
1817.5853  -12.9993
1824.1470  -13.0617
1830.7087  -13.1214
1837.2703  -13.1831
1843.8320  -13.2434
1850.3937  -13.3018
1856.9554  -13.3648
1863.5171  -13.4249
1870.0787  -13.4780
1876.6404  -13.5433
1883.2021  -13.6112
1889.7638  -13.6775
1896.3255  -13.7438
1902.8871  -13.8094
1909.4488  -13.8737
1916.0105  -13.9324
1922.5722  -13.9911
1929.1339  -14.0594
1935.6955  -14.1237
1942.2572  -14.1850
1948.8189  -14.2408
1955.3806  -14.3005
1961.9423  -14.3632
1968.5039  -14.4275
1975.0656  -14.4934
1981.6273  -14.5597
1988.1890  -14.6194
1994.7507  -14.6804
2001.3123  -14.7421
2007.8740  -14.8031
2014.4357  -14.8652
2020.9974  -14.9288
2027.5591  -14.9931
2034.1207  -15.0571
2040.6824  -15.1201
2047.2441  -15.1788
2053.8058  -15.2356
2060.3675  -15.2894
2066.9291  -15.3435
2073.4908  -15.4003
2080.0525  -15.4613
2086.6142  -15.5207
2093.1759  -15.5787
2099.7375  -15.6339
2106.2992  -15.6893
2112.8609  -15.7464
2119.4226  -15.8068
2125.9843  -15.8622
2132.5459  -15.9157
2139.1076  -15.9675
2145.6693  -16.0207
2152.2310  -16.0738
2158.7927  -16.1237
2165.3543  -16.1795
2171.9160  -16.2379
2178.4777  -16.2897
2185.0394  -16.3419
2191.6010  -16.3940
2198.1627  -16.4419
2204.7244  -16.4918
2211.2861  -16.5436
2217.8478  -16.5942
2224.4094  -16.6460
2230.9711  -16.6991
2237.5328  -16.7474
2244.0945  -16.7966
2250.6562  -16.8478
2257.2178  -16.8944
2263.7795  -16.9393
2270.3412  -16.9826
2276.9029  -17.0276
2283.4646  -17.0722
2290.0262  -17.1155
2296.5879  -17.1598
2303.1496  -17.2054
2309.7113  -17.2533
2316.2730  -17.2972
2322.8346  -17.3396
2329.3963  -17.3802
